,0
11380,"{'label': 'POS', 'score': 0.5040410757064819}"
11381,"{'label': 'NEU', 'score': 0.9405103921890259}"
11382,"{'label': 'NEU', 'score': 0.9227668642997742}"
11383,"{'label': 'NEG', 'score': 0.7579338550567627}"
11384,"{'label': 'NEU', 'score': 0.9582076668739319}"
11385,"{'label': 'NEU', 'score': 0.9572516679763794}"
11386,"{'label': 'POS', 'score': 0.886942982673645}"
11387,"{'label': 'POS', 'score': 0.9314563870429993}"
11388,"{'label': 'NEU', 'score': 0.95046067237854}"
11389,"{'label': 'NEU', 'score': 0.9718378782272339}"
11390,"{'label': 'NEU', 'score': 0.9163458943367004}"
11391,"{'label': 'NEU', 'score': 0.7928737998008728}"
11392,"{'label': 'NEU', 'score': 0.9752821922302246}"
11393,"{'label': 'NEU', 'score': 0.9710254073143005}"
11394,"{'label': 'NEU', 'score': 0.9405944347381592}"
11395,"{'label': 'NEU', 'score': 0.9501603245735168}"
11396,"{'label': 'NEU', 'score': 0.9665510058403015}"
11397,"{'label': 'NEU', 'score': 0.9623245596885681}"
11398,"{'label': 'NEU', 'score': 0.9596374034881592}"
11399,"{'label': 'POS', 'score': 0.8222506642341614}"
11400,"{'label': 'NEU', 'score': 0.9552401900291443}"
11401,"{'label': 'NEU', 'score': 0.9357584714889526}"
11402,"{'label': 'NEU', 'score': 0.8744840621948242}"
11403,"{'label': 'NEU', 'score': 0.857763409614563}"
11404,"{'label': 'NEU', 'score': 0.9664819240570068}"
11405,"{'label': 'NEU', 'score': 0.5029153227806091}"
11406,"{'label': 'NEU', 'score': 0.9610478281974792}"
11407,"{'label': 'NEU', 'score': 0.9632281064987183}"
11408,"{'label': 'POS', 'score': 0.9677122831344604}"
11409,"{'label': 'POS', 'score': 0.9250326752662659}"
11410,"{'label': 'NEU', 'score': 0.9467179179191589}"
11411,"{'label': 'NEU', 'score': 0.9754634499549866}"
11412,"{'label': 'NEU', 'score': 0.9515248537063599}"
11413,"{'label': 'POS', 'score': 0.930445671081543}"
11414,"{'label': 'NEU', 'score': 0.9496855735778809}"
11415,"{'label': 'NEU', 'score': 0.9446792602539062}"
11416,"{'label': 'NEU', 'score': 0.9240254759788513}"
11417,"{'label': 'NEG', 'score': 0.5815957188606262}"
11418,"{'label': 'NEU', 'score': 0.9394621849060059}"
11419,"{'label': 'NEU', 'score': 0.95465087890625}"
11420,"{'label': 'NEU', 'score': 0.9632323980331421}"
11421,"{'label': 'POS', 'score': 0.5165014863014221}"
11422,"{'label': 'POS', 'score': 0.6776511073112488}"
11423,"{'label': 'NEU', 'score': 0.9747169613838196}"
11424,"{'label': 'POS', 'score': 0.9044984579086304}"
11425,"{'label': 'NEU', 'score': 0.9564148783683777}"
11426,"{'label': 'NEU', 'score': 0.8180060386657715}"
11427,"{'label': 'NEU', 'score': 0.9463911056518555}"
11428,"{'label': 'NEU', 'score': 0.8579301238059998}"
11429,"{'label': 'NEU', 'score': 0.9582006931304932}"
11430,"{'label': 'NEU', 'score': 0.9663825035095215}"
11431,"{'label': 'NEU', 'score': 0.9688658118247986}"
11432,"{'label': 'POS', 'score': 0.9084175825119019}"
11433,"{'label': 'POS', 'score': 0.9767237901687622}"
11434,"{'label': 'NEU', 'score': 0.9592481851577759}"
11435,"{'label': 'NEU', 'score': 0.9638115167617798}"
11436,"{'label': 'NEU', 'score': 0.7694764733314514}"
11437,"{'label': 'NEU', 'score': 0.8983166813850403}"
11438,"{'label': 'NEU', 'score': 0.9644404053688049}"
11439,"{'label': 'NEU', 'score': 0.9672397375106812}"
11440,"{'label': 'NEU', 'score': 0.9634764790534973}"
11441,"{'label': 'NEU', 'score': 0.9290448427200317}"
11442,"{'label': 'NEU', 'score': 0.9533426761627197}"
11443,"{'label': 'POS', 'score': 0.9926540851593018}"
11444,"{'label': 'NEU', 'score': 0.8686853051185608}"
11445,"{'label': 'NEU', 'score': 0.947053074836731}"
11446,"{'label': 'POS', 'score': 0.989909291267395}"
11447,"{'label': 'NEU', 'score': 0.9795489311218262}"
11448,"{'label': 'NEU', 'score': 0.9467290043830872}"
11449,"{'label': 'NEU', 'score': 0.7884914875030518}"
11450,"{'label': 'NEU', 'score': 0.9505000710487366}"
11451,"{'label': 'NEU', 'score': 0.6008076667785645}"
11452,"{'label': 'POS', 'score': 0.9409309029579163}"
11453,"{'label': 'NEU', 'score': 0.9229761362075806}"
11454,"{'label': 'NEU', 'score': 0.9500758051872253}"
11455,"{'label': 'NEU', 'score': 0.9565750360488892}"
11456,"{'label': 'POS', 'score': 0.9352292418479919}"
11457,"{'label': 'NEU', 'score': 0.9497283697128296}"
11458,"{'label': 'POS', 'score': 0.9484090805053711}"
11459,"{'label': 'POS', 'score': 0.9401939511299133}"
11460,"{'label': 'NEU', 'score': 0.9611213803291321}"
11461,"{'label': 'NEU', 'score': 0.9579706788063049}"
11462,"{'label': 'NEU', 'score': 0.9549776911735535}"
11463,"{'label': 'NEU', 'score': 0.8639947772026062}"
11464,"{'label': 'POS', 'score': 0.9486846923828125}"
11465,"{'label': 'NEU', 'score': 0.9501699805259705}"
11466,"{'label': 'NEU', 'score': 0.9575269222259521}"
11467,"{'label': 'POS', 'score': 0.9854556918144226}"
11468,"{'label': 'NEU', 'score': 0.955093502998352}"
11469,"{'label': 'NEU', 'score': 0.9549776911735535}"
11470,"{'label': 'NEU', 'score': 0.9590495824813843}"
11471,"{'label': 'NEU', 'score': 0.9562850594520569}"
11472,"{'label': 'POS', 'score': 0.9250778555870056}"
11473,"{'label': 'NEU', 'score': 0.931572675704956}"
11474,"{'label': 'POS', 'score': 0.9352467656135559}"
11475,"{'label': 'POS', 'score': 0.9421977400779724}"
11476,"{'label': 'NEU', 'score': 0.9604247212409973}"
11477,"{'label': 'NEU', 'score': 0.963374674320221}"
11478,"{'label': 'NEU', 'score': 0.9549776911735535}"
11479,"{'label': 'NEU', 'score': 0.6751958131790161}"
11480,"{'label': 'NEU', 'score': 0.9425165057182312}"
11481,"{'label': 'POS', 'score': 0.661588728427887}"
11482,"{'label': 'NEU', 'score': 0.950480043888092}"
11483,"{'label': 'NEU', 'score': 0.951634407043457}"
11484,"{'label': 'NEU', 'score': 0.9549776911735535}"
11485,"{'label': 'NEU', 'score': 0.9607933759689331}"
11486,"{'label': 'NEU', 'score': 0.96148282289505}"
11487,"{'label': 'POS', 'score': 0.9588385224342346}"
11488,"{'label': 'NEU', 'score': 0.7722209095954895}"
11489,"{'label': 'POS', 'score': 0.8404201865196228}"
11490,"{'label': 'NEU', 'score': 0.9115059971809387}"
11491,"{'label': 'NEU', 'score': 0.9484619498252869}"
11492,"{'label': 'POS', 'score': 0.9467578530311584}"
11493,"{'label': 'POS', 'score': 0.6986023783683777}"
11494,"{'label': 'NEU', 'score': 0.9589632749557495}"
11495,"{'label': 'NEU', 'score': 0.9549776911735535}"
11496,"{'label': 'NEU', 'score': 0.8010124564170837}"
11497,"{'label': 'POS', 'score': 0.9929183125495911}"
11498,"{'label': 'POS', 'score': 0.8990919589996338}"
11499,"{'label': 'NEU', 'score': 0.9546112418174744}"
11500,"{'label': 'NEU', 'score': 0.9545248746871948}"
11501,"{'label': 'NEU', 'score': 0.9628631472587585}"
11502,"{'label': 'POS', 'score': 0.9033535718917847}"
11503,"{'label': 'NEU', 'score': 0.9682403802871704}"
11504,"{'label': 'NEU', 'score': 0.9624037146568298}"
11505,"{'label': 'NEU', 'score': 0.926348090171814}"
11506,"{'label': 'NEU', 'score': 0.9651744365692139}"
11507,"{'label': 'NEU', 'score': 0.9272992014884949}"
11508,"{'label': 'NEU', 'score': 0.9603412747383118}"
11509,"{'label': 'NEU', 'score': 0.9591475129127502}"
11510,"{'label': 'NEU', 'score': 0.9763270616531372}"
11511,"{'label': 'NEU', 'score': 0.9655237197875977}"
11512,"{'label': 'NEU', 'score': 0.9559690952301025}"
11513,"{'label': 'NEU', 'score': 0.8924705386161804}"
11514,"{'label': 'NEU', 'score': 0.9584605693817139}"
11515,"{'label': 'NEG', 'score': 0.5050215125083923}"
11516,"{'label': 'NEU', 'score': 0.8264748454093933}"
11517,"{'label': 'NEU', 'score': 0.9751889109611511}"
11518,"{'label': 'NEU', 'score': 0.9557945132255554}"
11519,"{'label': 'NEU', 'score': 0.9527298212051392}"
11520,"{'label': 'POS', 'score': 0.9872224926948547}"
11521,"{'label': 'NEU', 'score': 0.9270210862159729}"
11522,"{'label': 'NEU', 'score': 0.9567266702651978}"
11523,"{'label': 'NEU', 'score': 0.9605250358581543}"
11524,"{'label': 'NEU', 'score': 0.8715835213661194}"
11525,"{'label': 'NEU', 'score': 0.9616005420684814}"
11526,"{'label': 'NEU', 'score': 0.958945095539093}"
11527,"{'label': 'NEU', 'score': 0.858506977558136}"
11528,"{'label': 'NEU', 'score': 0.9757633209228516}"
11529,"{'label': 'NEU', 'score': 0.9588268995285034}"
11530,"{'label': 'NEU', 'score': 0.9595630764961243}"
11531,"{'label': 'NEU', 'score': 0.9494978189468384}"
11532,"{'label': 'NEG', 'score': 0.6348324418067932}"
11533,"{'label': 'NEU', 'score': 0.9635406732559204}"
11534,"{'label': 'NEU', 'score': 0.8709978461265564}"
11535,"{'label': 'POS', 'score': 0.9928876757621765}"
11536,"{'label': 'NEU', 'score': 0.9586995840072632}"
11537,"{'label': 'NEU', 'score': 0.9386052489280701}"
11538,"{'label': 'NEU', 'score': 0.9447031617164612}"
11539,"{'label': 'NEU', 'score': 0.9702324867248535}"
11540,"{'label': 'NEU', 'score': 0.9649097323417664}"
11541,"{'label': 'NEU', 'score': 0.9169248342514038}"
11542,"{'label': 'NEU', 'score': 0.9574780464172363}"
11543,"{'label': 'NEU', 'score': 0.9517701268196106}"
11544,"{'label': 'NEU', 'score': 0.9614665508270264}"
11545,"{'label': 'NEU', 'score': 0.9513716101646423}"
11546,"{'label': 'NEU', 'score': 0.9529382586479187}"
11547,"{'label': 'NEU', 'score': 0.9710758924484253}"
11548,"{'label': 'NEU', 'score': 0.9414657950401306}"
11549,"{'label': 'POS', 'score': 0.9850024580955505}"
11550,"{'label': 'NEU', 'score': 0.936039924621582}"
11551,"{'label': 'NEU', 'score': 0.8768877387046814}"
11552,"{'label': 'NEU', 'score': 0.8490102887153625}"
11553,"{'label': 'NEU', 'score': 0.7982221841812134}"
11554,"{'label': 'NEU', 'score': 0.7871547341346741}"
11555,"{'label': 'NEU', 'score': 0.896286129951477}"
11556,"{'label': 'NEU', 'score': 0.9679880738258362}"
11557,"{'label': 'NEU', 'score': 0.9567103981971741}"
11558,"{'label': 'NEU', 'score': 0.8327471017837524}"
11559,"{'label': 'NEU', 'score': 0.9551963806152344}"
11560,"{'label': 'NEU', 'score': 0.9604406952857971}"
11561,"{'label': 'NEU', 'score': 0.9582861661911011}"
11562,"{'label': 'NEU', 'score': 0.9359666705131531}"
11563,"{'label': 'NEU', 'score': 0.859180212020874}"
11564,"{'label': 'NEU', 'score': 0.9661275148391724}"
11565,"{'label': 'POS', 'score': 0.730739176273346}"
11566,"{'label': 'NEU', 'score': 0.9430744051933289}"
11567,"{'label': 'NEU', 'score': 0.945608377456665}"
11568,"{'label': 'NEU', 'score': 0.9670347571372986}"
11569,"{'label': 'NEU', 'score': 0.9515231251716614}"
11570,"{'label': 'NEU', 'score': 0.906720757484436}"
11571,"{'label': 'NEU', 'score': 0.9592466354370117}"
11572,"{'label': 'NEU', 'score': 0.9500880837440491}"
11573,"{'label': 'NEU', 'score': 0.9710635542869568}"
11574,"{'label': 'NEU', 'score': 0.965789258480072}"
11575,"{'label': 'NEU', 'score': 0.9664981961250305}"
11576,"{'label': 'NEU', 'score': 0.9638753533363342}"
11577,"{'label': 'NEU', 'score': 0.9691305756568909}"
11578,"{'label': 'NEU', 'score': 0.9655040502548218}"
11579,"{'label': 'POS', 'score': 0.9815046191215515}"
11580,"{'label': 'POS', 'score': 0.9916296601295471}"
11581,"{'label': 'NEG', 'score': 0.8032523989677429}"
11582,"{'label': 'NEU', 'score': 0.9578918814659119}"
11583,"{'label': 'NEU', 'score': 0.9546741247177124}"
11584,"{'label': 'NEU', 'score': 0.9516760110855103}"
11585,"{'label': 'NEU', 'score': 0.9630818963050842}"
11586,"{'label': 'NEU', 'score': 0.9570786952972412}"
11587,"{'label': 'NEU', 'score': 0.957992672920227}"
11588,"{'label': 'NEU', 'score': 0.7812743186950684}"
11589,"{'label': 'POS', 'score': 0.9836556911468506}"
11590,"{'label': 'POS', 'score': 0.9897221922874451}"
11591,"{'label': 'NEU', 'score': 0.9512462615966797}"
11592,"{'label': 'NEU', 'score': 0.961475670337677}"
11593,"{'label': 'NEU', 'score': 0.9591727256774902}"
11594,"{'label': 'NEU', 'score': 0.9637593030929565}"
11595,"{'label': 'POS', 'score': 0.9771535396575928}"
11596,"{'label': 'NEU', 'score': 0.9464065432548523}"
11597,"{'label': 'NEU', 'score': 0.9202665686607361}"
11598,"{'label': 'NEU', 'score': 0.9519914388656616}"
11599,"{'label': 'NEU', 'score': 0.9562965035438538}"
11600,"{'label': 'NEU', 'score': 0.968329131603241}"
11601,"{'label': 'NEU', 'score': 0.9676018953323364}"
11602,"{'label': 'NEU', 'score': 0.7956506013870239}"
11603,"{'label': 'POS', 'score': 0.5794855952262878}"
11604,"{'label': 'NEU', 'score': 0.964686930179596}"
11605,"{'label': 'NEU', 'score': 0.9573044180870056}"
11606,"{'label': 'POS', 'score': 0.9643456935882568}"
11607,"{'label': 'NEU', 'score': 0.8141213655471802}"
11608,"{'label': 'NEU', 'score': 0.9533262848854065}"
11609,"{'label': 'NEU', 'score': 0.9592010974884033}"
11610,"{'label': 'NEU', 'score': 0.9583649039268494}"
11611,"{'label': 'NEU', 'score': 0.9409739971160889}"
11612,"{'label': 'NEU', 'score': 0.9694422483444214}"
11613,"{'label': 'NEU', 'score': 0.9616320729255676}"
11614,"{'label': 'NEU', 'score': 0.879231870174408}"
11615,"{'label': 'NEU', 'score': 0.9657235741615295}"
11616,"{'label': 'NEU', 'score': 0.9575397968292236}"
11617,"{'label': 'NEU', 'score': 0.9641888737678528}"
11618,"{'label': 'NEU', 'score': 0.9589068293571472}"
11619,"{'label': 'NEU', 'score': 0.9679945707321167}"
11620,"{'label': 'NEU', 'score': 0.9583532810211182}"
11621,"{'label': 'NEU', 'score': 0.964463472366333}"
11622,"{'label': 'NEU', 'score': 0.9130480289459229}"
11623,"{'label': 'NEU', 'score': 0.9676803350448608}"
11624,"{'label': 'NEU', 'score': 0.9671348929405212}"
11625,"{'label': 'NEU', 'score': 0.9631928205490112}"
11626,"{'label': 'POS', 'score': 0.8418025374412537}"
11627,"{'label': 'NEU', 'score': 0.9690552353858948}"
11628,"{'label': 'NEU', 'score': 0.9632804989814758}"
11629,"{'label': 'NEU', 'score': 0.9548447132110596}"
11630,"{'label': 'NEU', 'score': 0.7926520109176636}"
11631,"{'label': 'NEU', 'score': 0.9579257965087891}"
11632,"{'label': 'NEU', 'score': 0.9636995792388916}"
11633,"{'label': 'NEU', 'score': 0.9624326229095459}"
11634,"{'label': 'NEU', 'score': 0.957499623298645}"
11635,"{'label': 'NEU', 'score': 0.9064399003982544}"
11636,"{'label': 'NEU', 'score': 0.9673941135406494}"
11637,"{'label': 'NEU', 'score': 0.9589545130729675}"
11638,"{'label': 'NEU', 'score': 0.8307831883430481}"
11639,"{'label': 'NEU', 'score': 0.8897632956504822}"
11640,"{'label': 'NEU', 'score': 0.9657902717590332}"
11641,"{'label': 'NEU', 'score': 0.6131357550621033}"
11642,"{'label': 'NEU', 'score': 0.9548420310020447}"
11643,"{'label': 'NEU', 'score': 0.9335973858833313}"
11644,"{'label': 'NEU', 'score': 0.9689657688140869}"
11645,"{'label': 'NEU', 'score': 0.9700216054916382}"
11646,"{'label': 'NEU', 'score': 0.9025260806083679}"
11647,"{'label': 'NEU', 'score': 0.9616091251373291}"
11648,"{'label': 'NEU', 'score': 0.955210268497467}"
11649,"{'label': 'NEU', 'score': 0.8975456357002258}"
11650,"{'label': 'POS', 'score': 0.5915124416351318}"
11651,"{'label': 'NEU', 'score': 0.9670670032501221}"
11652,"{'label': 'POS', 'score': 0.9768096804618835}"
11653,"{'label': 'NEU', 'score': 0.9134494066238403}"
11654,"{'label': 'NEU', 'score': 0.7353549003601074}"
11655,"{'label': 'POS', 'score': 0.9793570041656494}"
11656,"{'label': 'NEU', 'score': 0.9657965898513794}"
11657,"{'label': 'NEU', 'score': 0.9658967852592468}"
11658,"{'label': 'NEU', 'score': 0.9588119983673096}"
11659,"{'label': 'POS', 'score': 0.9841183423995972}"
11660,"{'label': 'NEU', 'score': 0.9560927748680115}"
11661,"{'label': 'NEU', 'score': 0.9687227606773376}"
11662,"{'label': 'NEU', 'score': 0.9652684926986694}"
11663,"{'label': 'NEU', 'score': 0.6667236685752869}"
11664,"{'label': 'NEU', 'score': 0.94867342710495}"
11665,"{'label': 'NEU', 'score': 0.9588491916656494}"
11666,"{'label': 'NEU', 'score': 0.9550548791885376}"
11667,"{'label': 'NEU', 'score': 0.9560592174530029}"
11668,"{'label': 'NEU', 'score': 0.9624879360198975}"
11669,"{'label': 'NEU', 'score': 0.9691187143325806}"
11670,"{'label': 'NEU', 'score': 0.6138368248939514}"
11671,"{'label': 'POS', 'score': 0.5916620492935181}"
11672,"{'label': 'NEU', 'score': 0.9671077132225037}"
11673,"{'label': 'POS', 'score': 0.9793774485588074}"
11674,"{'label': 'NEU', 'score': 0.9674879312515259}"
11675,"{'label': 'NEU', 'score': 0.9480755925178528}"
11676,"{'label': 'NEU', 'score': 0.9625417590141296}"
11677,"{'label': 'POS', 'score': 0.947019100189209}"
11678,"{'label': 'POS', 'score': 0.778904139995575}"
11679,"{'label': 'NEU', 'score': 0.8967577219009399}"
11680,"{'label': 'NEU', 'score': 0.8639947772026062}"
11681,"{'label': 'NEU', 'score': 0.9640349745750427}"
11682,"{'label': 'NEU', 'score': 0.6794768571853638}"
11683,"{'label': 'NEU', 'score': 0.8706778287887573}"
11684,"{'label': 'NEU', 'score': 0.6380549073219299}"
11685,"{'label': 'NEU', 'score': 0.973893940448761}"
11686,"{'label': 'POS', 'score': 0.9796667098999023}"
11687,"{'label': 'POS', 'score': 0.9691034555435181}"
11688,"{'label': 'NEU', 'score': 0.9280087351799011}"
11689,"{'label': 'POS', 'score': 0.9700145125389099}"
11690,"{'label': 'POS', 'score': 0.9722250699996948}"
11691,"{'label': 'NEU', 'score': 0.7771433591842651}"
11692,"{'label': 'NEU', 'score': 0.9685162901878357}"
11693,"{'label': 'NEU', 'score': 0.9555575847625732}"
11694,"{'label': 'NEU', 'score': 0.5946462154388428}"
11695,"{'label': 'NEU', 'score': 0.9067962765693665}"
11696,"{'label': 'NEU', 'score': 0.9268911480903625}"
11697,"{'label': 'NEU', 'score': 0.9400930404663086}"
11698,"{'label': 'NEU', 'score': 0.6796751022338867}"
11699,"{'label': 'POS', 'score': 0.9393282532691956}"
11700,"{'label': 'NEU', 'score': 0.9381271004676819}"
11701,"{'label': 'NEU', 'score': 0.7332282066345215}"
11702,"{'label': 'POS', 'score': 0.977102518081665}"
11703,"{'label': 'NEU', 'score': 0.8562324643135071}"
11704,"{'label': 'NEU', 'score': 0.961725652217865}"
11705,"{'label': 'NEU', 'score': 0.9538277387619019}"
11706,"{'label': 'NEU', 'score': 0.9643272161483765}"
11707,"{'label': 'NEU', 'score': 0.9252816438674927}"
11708,"{'label': 'NEU', 'score': 0.9741355180740356}"
11709,"{'label': 'NEU', 'score': 0.9727256298065186}"
11710,"{'label': 'NEU', 'score': 0.9624674320220947}"
11711,"{'label': 'NEU', 'score': 0.9234275817871094}"
11712,"{'label': 'POS', 'score': 0.9764907360076904}"
11713,"{'label': 'NEU', 'score': 0.9493045806884766}"
11714,"{'label': 'NEU', 'score': 0.9592728614807129}"
11715,"{'label': 'NEU', 'score': 0.9601614475250244}"
11716,"{'label': 'NEU', 'score': 0.9738122820854187}"
11717,"{'label': 'NEU', 'score': 0.926152229309082}"
11718,"{'label': 'NEU', 'score': 0.9672998189926147}"
11719,"{'label': 'NEU', 'score': 0.9596542119979858}"
11720,"{'label': 'NEU', 'score': 0.9148833155632019}"
11721,"{'label': 'NEU', 'score': 0.919304370880127}"
11722,"{'label': 'NEU', 'score': 0.9222794771194458}"
11723,"{'label': 'NEU', 'score': 0.9177232384681702}"
11724,"{'label': 'NEU', 'score': 0.918651282787323}"
11725,"{'label': 'NEU', 'score': 0.9621965885162354}"
11726,"{'label': 'NEU', 'score': 0.9758622050285339}"
11727,"{'label': 'POS', 'score': 0.9845755100250244}"
11728,"{'label': 'POS', 'score': 0.6670295000076294}"
11729,"{'label': 'POS', 'score': 0.8283791542053223}"
11730,"{'label': 'NEU', 'score': 0.9661898612976074}"
11731,"{'label': 'NEU', 'score': 0.912261962890625}"
11732,"{'label': 'NEU', 'score': 0.9647076725959778}"
11733,"{'label': 'POS', 'score': 0.980026125907898}"
11734,"{'label': 'POS', 'score': 0.9882645606994629}"
11735,"{'label': 'NEU', 'score': 0.9628642201423645}"
11736,"{'label': 'NEU', 'score': 0.8706364035606384}"
11737,"{'label': 'NEU', 'score': 0.9565865993499756}"
11738,"{'label': 'NEU', 'score': 0.9541090726852417}"
11739,"{'label': 'NEU', 'score': 0.9699569940567017}"
11740,"{'label': 'NEU', 'score': 0.9447461366653442}"
11741,"{'label': 'NEU', 'score': 0.9530858397483826}"
11742,"{'label': 'POS', 'score': 0.9931241869926453}"
11743,"{'label': 'NEU', 'score': 0.9706723690032959}"
11744,"{'label': 'NEU', 'score': 0.9656985402107239}"
